date,region,warehouse_id,warehouse_location,service,instance_type,storage_type,pricing_model,usage_quantity,usage_unit,total_cost,discount_%,environment,application,operation_type,order_count,shipment_volume,total_cost_(derived),effective_cost_(derived),month,cost_per_unit,cloud_provider
2025-08-24,us-east-1,wh-1973,"singapore, sg",analytics,m5.large,object,spot,6782.6,tb,1.283,29.63,production,warehousesync,forecasting,448,55964.57,8702.08,6123.65,2025-08,0.00018916049892371653,AWS
2025-08-24,eu-central-1,wh-0825,"mumbai, in",networking,standard_d4s_v5,object,spot,29173.22,gb,1.0647,23.21,production,demandforecast,modeltraining,11129,62416.17,31060.73,23851.53,2025-08,3.649579991512764e-05,GCP
2025-08-24,us-east-1,wh-1958,"singapore, sg",networking,n2-standard-4,object,reserved,31937.38,gb-month,1.3592,8.67,staging,warehousesync,inventorysync,4574,66681.39,43409.29,39645.7,2025-08,4.255828123659486e-05,Azure
2025-08-24,us-west-2,wh-1625,"dublin, ie",kubernetes,r6g.large,object,spot,55017.54,gb-month,1.0506,2.06,qa,procurementhub,shipmenttracking,4718,443.11,57801.43,56610.72,2025-08,1.909572838044013e-05,AWS
2025-08-24,us-west-2,wh-1631,"dallas, usa",ai/ml,c5.xlarge,ssd,savings plan,684.25,hours,2.6178,38.67,uat,demandforecast,dataingest,6395,4003.55,1791.23,1098.56,2025-08,0.0038257946656923636,Azure
2025-08-24,us-east-1,wh-2248,"singapore, sg",cdn,f2s_v2,cold,savings plan,1128.06,hours,0.538,20.48,uat,routeoptimizer,etl,8980,18837.46,606.9,482.61,2025-08,0.00047692498625959617,AWS
2025-08-24,us-east-1,wh-1428,"phoenix, usa",networking,c5.xlarge,cold,preemptible,63422.93,gb,1.0264,41.19,development,demandforecast,backup,9361,32541.92,65097.3,38283.72,2025-08,1.6183421358805087e-05,AWS
2025-08-24,us-east-1,wh-1545,"frankfurt, de",serverless,t3.medium,cold,spot,316939.0,requests,0.431,13.16,staging,financeops,routeoptimization,6426,37925.19,136600.71,118624.06,2025-08,1.359883132085354e-06,AWS
2025-08-24,sa-east-1,wh-2382,"sao paulo, br",database,r6g.large,hdd,savings plan,5259.77,tb,0.8121,1.25,qa,vendorportal,orderprocessing,5147,42441.48,4271.46,4218.07,2025-08,0.00015439838624122347,Azure
2025-08-24,sa-east-1,wh-2057,"dallas, usa",serverless,m5.large,object,on-demand,51939.91,gb-month,0.9377,22.56,development,shipmenttracker,routeoptimization,14210,33445.74,48704.05,37716.42,2025-08,1.805355457874301e-05,Azure
2025-08-24,eu-central-1,wh-2369,"frankfurt, de",serverless,m5.large,archive,on-demand,985.97,hours,1.1138,27.83,development,routeoptimizer,etl,5743,28595.34,1098.17,792.55,2025-08,0.0011296489751209467,Azure
2025-08-25,eu-west-1,wh-1456,"sao paulo, br",analytics,m5.large,block,spot,15659.29,gb-month,0.4601,8.41,uat,financeops,forecasting,8975,14035.3,7204.84,6598.91,2025-08,2.9381919614490822e-05,AWS
2025-08-25,ap-southeast-1,wh-0325,"phoenix, usa",analytics,standard_d4s_v5,hdd,savings plan,5006.8,tb,0.4531,25.25,production,warehousesync,shipmenttracking,12230,15516.89,2268.58,1695.76,2025-08,9.049692418311096e-05,GCP
2025-08-25,ap-south-1,wh-1499,"dallas, usa",database,standard_d4s_v5,archive,reserved,75208.86,gb-month,0.1738,43.93,development,financeops,inventorysync,14484,51628.85,13071.3,7329.08,2025-08,2.3108979447368305e-06,AWS
2025-08-25,ap-south-1,wh-2152,"rotterdam, nl",analytics,standard_d4s_v5,ssd,reserved,701.62,hours,1.4928,11.23,staging,inventoryplanner,etl,10842,22046.07,1047.38,929.76,2025-08,0.0021276474444856188,AWS
2025-08-25,ap-south-1,wh-1555,"frankfurt, de",compute,f2s_v2,hdd,reserved,14625.01,gb,2.4642,0.76,staging,ordermgmt,orderprocessing,6875,6100.64,36038.95,35765.05,2025-08,0.00016849219248397094,AWS
2025-08-25,ap-south-1,wh-1252,"dublin, ie",cdn,m5.large,cold,reserved,1168139.0,requests,1.3577,1.29,production,financeops,orderprocessing,5275,31365.77,1585982.32,1565523.15,2025-08,1.1622760647491435e-06,AWS
2025-08-25,us-east-1,wh-0911,"phoenix, usa",kubernetes,m5.large,archive,savings plan,38147.47,vcpu-hours,0.7909,30.58,development,ordermgmt,inventorysync,4757,55276.19,30170.83,20944.59,2025-08,2.073269865603145e-05,AWS
2025-08-25,eu-west-1,wh-1072,"phoenix, usa",analytics,n2-standard-4,archive,spot,9415.75,vcpu-hours,0.2278,40.39,production,routeoptimizer,dataingest,14212,16543.68,2144.91,1278.58,2025-08,2.4193505562488385e-05,AWS
2025-08-25,eu-west-1,wh-0624,"dallas, usa",compute,standard_d4s_v5,block,savings plan,86390.17,gb,2.5601,5.41,qa,warehousesync,backup,4320,67716.12,221167.47,209202.31,2025-08,2.9634158608554653e-05,GCP
2025-08-25,ap-southeast-1,wh-1157,"rotterdam, nl",data transfer,m5.large,block,on-demand,1163.82,hours,0.215,39.88,uat,warehousesync,etl,10549,11329.59,250.22,150.43,2025-08,0.00018473647127562683,GCP
2025-08-25,us-east-1,wh-1168,"dallas, usa",storage,r6g.large,block,spot,42622.07,gb-month,0.2107,14.75,development,financeops,etl,6180,38740.05,8980.47,7655.85,2025-08,4.94344831210685e-06,AWS
2025-08-25,ap-south-1,wh-1090,"mumbai, in",database,f2s_v2,block,on-demand,29454.89,vcpu-hours,2.595,26.71,staging,inventoryplanner,backup,2,38297.55,76435.44,56019.53,2025-08,8.810082128977566e-05,AWS
2025-08-25,sa-east-1,wh-0806,"chennai, in",compute,n2-standard-4,archive,savings plan,2558995.0,requests,0.3395,43.74,uat,procurementhub,shipmenttracking,7226,45895.77,868778.8,488774.95,2025-08,1.3266927055347902e-07,Azure
2025-08-25,eu-west-1,wh-0144,"phoenix, usa",analytics,n2-standard-4,ssd,savings plan,31537.15,vcpu-hours,0.8051,30.18,uat,inventoryplanner,orderprocessing,3507,65050.85,25390.56,17727.69,2025-08,2.5528622592720014e-05,Azure
2025-08-25,eu-west-1,wh-1526,"phoenix, usa",kubernetes,m5.large,object,savings plan,19587.8,vcpu-hours,0.552,38.79,uat,shipmenttracker,backup,7160,15854.51,10812.47,6618.31,2025-08,2.8180806420322857e-05,Azure
2025-08-25,ap-south-1,wh-2490,"frankfurt, de",storage,c5.xlarge,ssd,reserved,13510.5,gb,0.1644,42.52,staging,inventoryplanner,orderprocessing,6211,47206.24,2221.13,1276.71,2025-08,1.2168313533918062e-05,GCP
2025-08-25,eu-central-1,wh-1386,"chennai, in",kubernetes,c5.xlarge,object,savings plan,25694.38,gb-month,0.3303,25.68,development,demandforecast,inventorysync,5185,41179.29,8486.85,6307.43,2025-08,1.2854951160526153e-05,AWS
2025-08-25,eu-central-1,wh-0224,"sao paulo, br",compute,c5.xlarge,ssd,spot,6179.49,tb,0.7443,19.6,uat,vendorportal,inventorysync,6370,35454.24,4599.39,3697.91,2025-08,0.00012044683299107208,AWS
2025-08-25,eu-west-1,wh-0547,"dublin, ie",serverless,n2-standard-4,hdd,on-demand,2813738.0,requests,0.497,23.21,uat,demandforecast,modeltraining,3578,16856.68,1398427.79,1073852.7,2025-08,1.7663336103077118e-07,Azure
2025-08-25,eu-central-1,wh-1699,"dublin, ie",database,c5.xlarge,cold,preemptible,19109.73,vcpu-hours,2.7246,38.53,development,inventoryplanner,forecasting,8280,69105.22,52066.37,32005.2,2025-08,0.00014257658271466946,Azure
2025-08-25,us-east-1,wh-1814,"dublin, ie",networking,standard_d4s_v5,ssd,spot,54569.62,gb-month,1.2134,41.5,qa,ordermgmt,etl,6641,62549.65,66214.78,38735.65,2025-08,2.223581545922438e-05,Azure
2025-08-25,us-east-1,wh-1922,"frankfurt, de",networking,f2s_v2,object,spot,61221.03,gb,0.5489,37.14,staging,vendorportal,shipmenttracking,6232,4967.87,33604.22,21123.61,2025-08,8.965873328168442e-06,AWS
2025-08-25,ap-south-1,wh-0208,"phoenix, usa",compute,f2s_v2,hdd,preemptible,898.94,hours,0.4852,21.51,qa,vendorportal,etl,5,67206.69,436.17,342.35,2025-08,0.0005397468129129864,AWS
2025-08-25,sa-east-1,wh-2192,"rotterdam, nl",kubernetes,c5.xlarge,archive,savings plan,2860728.0,requests,1.3785,18.92,uat,inventoryplanner,forecasting,8595,29422.87,3943513.55,3197400.79,2025-08,4.81870349085967e-07,Azure
2025-08-25,eu-west-1,wh-2176,"chennai, in",kubernetes,f2s_v2,block,savings plan,24796.14,gb,0.6099,31.54,uat,demandforecast,inventorysync,5279,12644.9,15123.17,10353.32,2025-08,2.4596570272631143e-05,GCP
2025-08-26,us-west-2,wh-2070,"mumbai, in",serverless,m5.large,archive,reserved,128330.14,gb,0.1719,1.38,staging,financeops,shipmenttracking,6649,28663.69,22059.95,21755.52,2025-08,1.3395138507602344e-06,AWS
2025-08-26,us-east-1,wh-0134,"phoenix, usa",ai/ml,n2-standard-4,object,savings plan,2999982.0,requests,1.7441,35.41,uat,ordermgmt,inventorysync,2772,10741.37,5232268.61,3379522.3,2025-08,5.81370154887596e-07,Azure
2025-08-26,sa-east-1,wh-0640,"mumbai, in",storage,t3.medium,cold,reserved,122651.99,gb,0.3414,9.9,qa,ordermgmt,shipmenttracking,6641,34987.15,41873.39,37727.92,2025-08,2.783485208841699e-06,Oracle Cloud
2025-08-26,eu-west-1,wh-2300,"phoenix, usa",kubernetes,t3.medium,ssd,preemptible,14571.94,gb-month,0.778,15.12,staging,warehousesync,backup,9381,22473.27,11336.97,9622.82,2025-08,5.3390282968499735e-05,GCP
2025-08-26,ap-southeast-1,wh-2298,"sao paulo, br",data transfer,c5.xlarge,object,on-demand,17561.9,gb-month,0.171,40.37,development,warehousesync,routeoptimization,10985,27693.8,3003.08,1790.74,2025-08,9.736987455799201e-06,AWS
2025-08-26,sa-east-1,wh-0829,"chennai, in",storage,n2-standard-4,cold,spot,2017.41,vcpu-hours,0.0902,18.22,development,inventoryplanner,dataingest,14513,67570.18,181.97,148.82,2025-08,4.4710792550844896e-05,Oracle Cloud
2025-08-26,eu-west-1,wh-1377,"dallas, usa",database,r6g.large,archive,savings plan,189.33,hours,0.9785,37.83,staging,financeops,forecasting,8907,33503.09,185.26,115.18,2025-08,0.005168224792690012,GCP
2025-08-26,us-west-2,wh-2398,"rotterdam, nl",data transfer,r6g.large,ssd,on-demand,126198.85,gb,0.1892,22.68,uat,procurementhub,backup,14642,63223.05,23876.82,18461.56,2025-08,1.4992212686565685e-06,AWS
2025-08-26,ap-south-1,wh-0913,"chennai, in",compute,c5.xlarge,cold,spot,10683.9,vcpu-hours,0.1854,2.13,uat,shipmenttracker,backup,13251,14260.48,1980.8,1938.61,2025-08,1.735321371409317e-05,AWS
2025-08-26,us-west-2,wh-2063,"dublin, ie",networking,standard_d4s_v5,ssd,on-demand,1407909.0,requests,0.7369,42.6,uat,demandforecast,orderprocessing,9220,51402.05,1037488.14,595518.19,2025-08,5.234003049913028e-07,AWS
2025-08-26,sa-east-1,wh-2253,"phoenix, usa",database,f2s_v2,archive,preemptible,1843400.0,requests,1.1934,30.36,uat,warehousesync,routeoptimization,12927,45403.5,2199913.56,1532019.8,2025-08,6.473906911142454e-07,Azure
2025-08-26,us-east-1,wh-0074,"dallas, usa",compute,n2-standard-4,object,preemptible,33014.77,vcpu-hours,1.068,42.32,qa,vendorportal,shipmenttracking,11226,65196.14,35259.77,20337.84,2025-08,3.2349157664887566e-05,Azure
2025-08-26,us-west-2,wh-1159,"mumbai, in",storage,c5.xlarge,hdd,savings plan,5415.71,tb,0.275,4.03,production,ordermgmt,shipmenttracking,4441,23729.77,1489.32,1429.3,2025-08,5.077819898037377e-05,Azure
2025-08-26,sa-east-1,wh-0697,"sao paulo, br",kubernetes,t3.medium,cold,spot,123196.66,gb,0.4935,24.92,uat,demandforecast,shipmenttracking,8314,62562.81,60797.55,45646.8,2025-08,4.005790416720713e-06,AWS
2025-08-26,us-west-2,wh-0151,"singapore, sg",storage,r6g.large,object,savings plan,1640.02,tb,0.1175,8.86,production,financeops,dataingest,13282,60882.42,192.7,175.63,2025-08,7.164546773819831e-05,Azure
2025-08-26,ap-south-1,wh-0434,"phoenix, usa",storage,t3.medium,block,reserved,3112.74,tb,0.245,5.39,production,ordermgmt,backup,7216,66327.67,762.62,721.51,2025-08,7.870879032620778e-05,GCP
2025-08-26,us-east-1,wh-0811,"singapore, sg",compute,c5.xlarge,ssd,reserved,638.35,tb,2.1992,38.23,uat,routeoptimizer,dataingest,3329,20017.65,1403.86,867.16,2025-08,0.003445131980888227,Azure
2025-08-26,sa-east-1,wh-2165,"singapore, sg",compute,t3.medium,archive,on-demand,23279.48,vcpu-hours,2.087,42.7,qa,procurementhub,shipmenttracking,7107,20180.7,48584.27,27838.79,2025-08,8.964976880926894e-05,Azure
2025-08-26,eu-central-1,wh-2308,"rotterdam, nl",serverless,t3.medium,hdd,preemptible,4847.66,vcpu-hours,1.4409,1.48,uat,warehousesync,modeltraining,1892,424.99,6984.99,6881.61,2025-08,0.0002972361923072163,Azure
2025-08-26,eu-west-1,wh-0788,"mumbai, in",kubernetes,f2s_v2,ssd,preemptible,707295.0,requests,1.3599,37.77,production,procurementhub,forecasting,10149,28461.87,961850.47,598559.55,2025-08,1.9226772421691093e-06,AWS
2025-08-26,us-east-1,wh-1396,"chennai, in",serverless,f2s_v2,block,spot,47599.77,gb,0.5914,34.11,development,ordermgmt,etl,7490,5914.1,28150.5,18548.36,2025-08,1.2424429781908611e-05,Azure
2025-08-26,ap-south-1,wh-0568,"frankfurt, de",storage,f2s_v2,archive,spot,15283.3,gb-month,0.305,44.51,qa,shipmenttracker,dataingest,2770,69981.36,4661.41,2586.62,2025-08,1.9956423023823388e-05,AWS
2025-08-26,ap-south-1,wh-1135,"chennai, in",cdn,t3.medium,archive,spot,11842.24,vcpu-hours,1.3849,23.98,staging,vendorportal,shipmenttracking,10816,22336.57,16400.32,12467.52,2025-08,0.00011694578052800822,AWS
2025-08-26,ap-south-1,wh-2479,"dublin, ie",networking,c5.xlarge,cold,savings plan,2418.07,vcpu-hours,0.606,29.41,qa,financeops,etl,13552,2686.59,1465.35,1034.39,2025-08,0.0002506130922595293,AWS
2025-08-26,eu-west-1,wh-2015,"rotterdam, nl",data transfer,standard_d4s_v5,block,on-demand,1464.58,vcpu-hours,0.1808,31.9,staging,shipmenttracker,shipmenttracking,7352,60169.89,264.8,180.33,2025-08,0.00012344836062215788,AWS
2025-08-26,eu-central-1,wh-0749,"mumbai, in",kubernetes,r6g.large,object,savings plan,27619.83,gb-month,0.0645,31.97,uat,routeoptimizer,dataingest,3247,35071.4,1781.48,1211.94,2025-08,2.33527867477823e-06,AWS
2025-08-26,us-east-1,wh-1692,"mumbai, in",compute,f2s_v2,ssd,savings plan,9189.37,vcpu-hours,1.5336,0.21,qa,warehousesync,inventorysync,5062,42557.61,14092.82,14063.23,2025-08,0.0001668884809295958,AWS
2025-08-27,eu-west-1,wh-1174,"dublin, ie",serverless,n2-standard-4,block,preemptible,38617.5,vcpu-hours,1.4075,7.95,development,inventoryplanner,modeltraining,4023,61133.2,54354.13,50032.98,2025-08,3.644720657732893e-05,GCP
2025-08-27,ap-south-1,wh-0828,"phoenix, usa",database,f2s_v2,archive,savings plan,7391.41,tb,2.1446,26.72,qa,ordermgmt,shipmenttracking,405,60194.56,15851.62,11616.07,2025-08,0.00029014761730170567,AWS
2025-08-27,us-east-1,wh-1582,"rotterdam, nl",database,n2-standard-4,object,on-demand,21291.73,vcpu-hours,0.3202,20.44,development,financeops,etl,8413,16594.68,6817.61,5424.09,2025-08,1.5038702820296894e-05,Azure
2025-08-27,us-west-2,wh-1729,"dublin, ie",analytics,m5.large,archive,spot,4233.19,tb,0.9395,29.2,uat,warehousesync,shipmenttracking,2292,59941.8,3977.08,2815.77,2025-08,0.00022193664824872024,AWS
2025-08-27,sa-east-1,wh-1266,"phoenix, usa",cdn,t3.medium,object,savings plan,6795.37,tb,0.3598,31.66,staging,routeoptimizer,etl,5781,14991.99,2444.97,1670.89,2025-08,5.2947815939382255e-05,AWS
2025-08-27,ap-south-1,wh-2028,"dallas, usa",data transfer,m5.large,object,preemptible,2571920.0,requests,0.083,33.52,uat,financeops,forecasting,970,28895.15,213469.36,141914.43,2025-08,3.227161031447324e-08,AWS
2025-08-27,ap-south-1,wh-1513,"singapore, sg",database,standard_d4s_v5,archive,preemptible,6401.47,tb,0.1771,35.59,qa,shipmenttracker,routeoptimization,6061,66180.12,1133.7,730.22,2025-08,2.7665520575742758e-05,GCP
2025-08-27,eu-central-1,wh-0393,"rotterdam, nl",networking,t3.medium,archive,savings plan,3337.56,tb,0.5617,14.09,qa,warehousesync,backup,9073,41555.33,1874.71,1610.56,2025-08,0.00016829659991131246,AWS
2025-08-27,eu-central-1,wh-0538,"frankfurt, de",ai/ml,t3.medium,cold,reserved,80461.91,gb,1.7002,14.08,uat,routeoptimizer,forecasting,9283,33431.73,136801.34,117539.71,2025-08,2.1130495162245092e-05,Azure
2025-08-27,sa-east-1,wh-0530,"dallas, usa",analytics,m5.large,object,savings plan,127750.36,gb,0.2017,37.46,qa,ordermgmt,orderprocessing,14992,32231.19,25767.25,16114.84,2025-08,1.5788605214106637e-06,AWS
2025-08-27,eu-central-1,wh-0776,"dallas, usa",kubernetes,t3.medium,cold,preemptible,46786.31,gb-month,0.4158,15.76,qa,routeoptimizer,inventorysync,14601,4842.05,19453.75,16387.84,2025-08,8.887215084925485e-06,GCP
2025-08-27,ap-southeast-1,wh-0055,"rotterdam, nl",compute,n2-standard-4,object,on-demand,1076.31,hours,1.5014,44.11,production,procurementhub,orderprocessing,7125,7527.85,1615.97,903.17,2025-08,0.0013949512686865309,GCP
2025-08-27,ap-south-1,wh-2107,"rotterdam, nl",analytics,r6g.large,cold,reserved,1868.18,tb,0.7931,4.37,qa,vendorportal,shipmenttracking,5177,64149.83,1481.65,1416.9,2025-08,0.000424530826793992,GCP
2025-08-27,us-east-1,wh-0907,"dublin, ie",ai/ml,r6g.large,archive,preemptible,2287145.0,requests,2.5152,1.11,uat,ordermgmt,inventorysync,10693,35329.21,5752627.1,5688772.94,2025-08,1.099711649239554e-06,AWS
2025-08-27,eu-west-1,wh-0361,"rotterdam, nl",kubernetes,r6g.large,block,savings plan,41.67,hours,1.0272,9.41,qa,routeoptimizer,orderprocessing,9989,39214.96,42.8,38.77,2025-08,0.024650827933765294,GCP
2025-08-27,eu-west-1,wh-1184,"sao paulo, br",networking,t3.medium,hdd,preemptible,269.7,tb,1.4056,0.66,staging,vendorportal,dataingest,7832,58853.57,379.09,376.59,2025-08,0.005211716722284019,GCP
2025-08-27,eu-central-1,wh-1984,"sao paulo, br",analytics,f2s_v2,block,on-demand,38562.93,vcpu-hours,0.1505,4.22,production,procurementhub,forecasting,6345,44715.14,5803.72,5558.8,2025-08,3.902711749340623e-06,AWS
2025-08-27,eu-west-1,wh-2168,"mumbai, in",storage,c5.xlarge,ssd,reserved,74784.62,gb-month,0.0958,28.95,development,routeoptimizer,modeltraining,9681,8023.81,7164.37,5090.28,2025-08,1.2810120583617326e-06,GCP
2025-08-27,ap-southeast-1,wh-1347,"frankfurt, de",analytics,r6g.large,block,savings plan,16003.46,vcpu-hours,1.4903,31.21,qa,routeoptimizer,inventorysync,1869,34707.56,23849.96,16406.39,2025-08,9.312361201890091e-05,AWS
2025-08-27,ap-south-1,wh-2313,"sao paulo, br",database,f2s_v2,archive,reserved,115810.64,gb,1.4826,10.86,qa,vendorportal,forecasting,13478,39366.59,171700.85,153054.14,2025-08,1.280193253400551e-05,GCP
2025-08-27,us-west-2,wh-1910,"mumbai, in",kubernetes,t3.medium,cold,preemptible,124480.36,gb,1.2858,34.98,production,ordermgmt,shipmenttracking,9042,32195.89,160056.85,104068.96,2025-08,1.0329340307177775e-05,AWS
2025-08-27,ap-southeast-1,wh-1944,"dublin, ie",database,n2-standard-4,cold,reserved,4269.02,gb-month,2.336,13.98,qa,ordermgmt,backup,9922,67191.24,9972.43,8578.28,2025-08,0.000547198186000534,GCP
2025-08-27,us-west-2,wh-0514,"chennai, in",storage,r6g.large,archive,spot,30698.46,gb,0.0085,32.38,qa,routeoptimizer,dataingest,4135,51837.9,260.94,176.45,2025-08,2.7688685360764027e-07,Azure
2025-08-27,sa-east-1,wh-1771,"phoenix, usa",cdn,m5.large,hdd,preemptible,1060528.0,requests,0.9675,22.27,staging,ordermgmt,inventorysync,11512,23776.44,1026060.84,797557.09,2025-08,9.122814296275064e-07,Oracle Cloud
2025-08-27,ap-southeast-1,wh-1294,"frankfurt, de",cdn,n2-standard-4,cold,on-demand,93.78,hours,1.2162,37.93,production,inventoryplanner,forecasting,14318,3571.02,114.06,70.8,2025-08,0.012968650031989763,GCP
2025-08-28,us-west-2,wh-0592,"mumbai, in",ai/ml,f2s_v2,cold,on-demand,31337.2,gb,0.8179,41.87,uat,inventoryplanner,orderprocessing,1549,2178.9,25630.7,14899.13,2025-08,2.6099970641920784e-05,Azure
2025-08-28,ap-southeast-1,wh-0424,"phoenix, usa",ai/ml,f2s_v2,object,reserved,2969067.0,requests,1.5346,29.1,staging,vendorportal,backup,8395,10638.28,4556330.22,3230438.13,2025-08,5.168627046813023e-07,GCP
2025-08-28,eu-west-1,wh-1791,"phoenix, usa",networking,n2-standard-4,hdd,on-demand,419.26,hours,0.2058,22.99,development,shipmenttracker,backup,9979,47451.68,86.28,66.44,2025-08,0.0004908648571292278,Azure
2025-08-28,ap-south-1,wh-1209,"mumbai, in",storage,c5.xlarge,block,reserved,626829.0,requests,0.0742,0.08,development,warehousesync,forecasting,5586,9717.05,46510.71,46473.5,2025-08,1.1837359152177069e-07,GCP
2025-08-28,sa-east-1,wh-2238,"dallas, usa",storage,c5.xlarge,hdd,spot,134493.29,gb,0.1954,8.81,development,procurementhub,backup,4296,50023.62,26279.99,23964.72,2025-08,1.4528605850894121e-06,AWS
2025-08-28,eu-west-1,wh-2263,"sao paulo, br",compute,c5.xlarge,block,reserved,37.62,hours,2.0485,8.54,uat,shipmenttracker,shipmenttracking,2012,16056.61,77.06,70.48,2025-08,0.05445241892610315,Azure
2025-08-28,sa-east-1,wh-1147,"phoenix, usa",analytics,standard_d4s_v5,block,spot,1695.84,vcpu-hours,0.8261,39.36,qa,inventoryplanner,forecasting,4166,30399.43,1400.93,849.52,2025-08,0.0004871332201151052,Oracle Cloud
2025-08-28,us-west-2,wh-0935,"sao paulo, br",serverless,m5.large,block,spot,5638.56,tb,1.3815,31.77,production,warehousesync,forecasting,23,45611.64,7789.67,5314.89,2025-08,0.00024500936409295985,Azure
2025-08-28,sa-east-1,wh-0207,"chennai, in",database,f2s_v2,cold,savings plan,25034.05,gb,0.9476,40.41,production,routeoptimizer,etl,6793,33479.18,23722.27,14136.1,2025-08,3.785244496995093e-05,Oracle Cloud
